nohup: ignoring input
iteration=0 	 commit=5390a119a3cdf58ea03effac83910cd35eab23f6 	 equal=0 	 total=0 	 percentage=0.0
iteration=1688 	 commit=f89446f6917a869b0f1a80fcc8ce81a7213dade4 	 equal=1536 	 total=3332 	 percentage=46.0984393757503
iteration=1689 	 commit=38b67245941a8672372953142b06c80cd0a142c0 	 equal=1536 	 total=3334 	 percentage=46.070785842831434
iteration=1690 	 commit=d62d65c21f01c7b0a7c28adebcab43d667bcaed9 	 equal=1538 	 total=3336 	 percentage=46.10311750599521
iteration=1691 	 commit=93b214986aa89bc085c7937f63e5eafe795d985c 	 equal=1540 	 total=3338 	 percentage=46.13541042540443
iteration=1692 	 commit=dcd8ad25023db542ade5edc23fc5f943d8ee6376 	 equal=1540 	 total=3340 	 percentage=46.10778443113773
iteration=1693 	 commit=d63564b2bca955c7ef6ec694e3c64f9e4ee46d57 	 equal=1540 	 total=3342 	 percentage=46.08019150209455
iteration=1694 	 commit=ff2b670062d1315435b418f7ce47b28adb4b789b 	 equal=1540 	 total=3344 	 percentage=46.05263157894737
iteration=1695 	 commit=8cb364059d3a8d502811565acd166116dbcd0785 	 equal=1540 	 total=3346 	 percentage=46.02510460251046
iteration=1696 	 commit=d479e37d34435c6afedf1343a7f60334f351220c 	 equal=1540 	 total=3348 	 percentage=45.997610513739545
iteration=1697 	 commit=d4230e3b72d22a24ffe747891a15635ebf0df628 	 equal=1540 	 total=3350 	 percentage=45.97014925373134
iteration=1698 	 commit=ca202af16ac9bd177d7417f3e74b8987e9256bc6 	 equal=1540 	 total=3352 	 percentage=45.94272076372315
iteration=1699 	 commit=670171ba7507bc8ea39c3a33316c86b68fed5e0d 	 equal=1540 	 total=3354 	 percentage=45.915324985092425
iteration=1700 	 commit=5fbce88ec9f6d360c5b6436837dfa760c8fa8d95 	 equal=1540 	 total=3356 	 percentage=45.88796185935637
iteration=1701 	 commit=2b5f35e59d234aed0805f0ea8ac5086e35837153 	 equal=1540 	 total=3358 	 percentage=45.86063132817153
iteration=1702 	 commit=2a67883de1c896c5a8956226db7871e97724ed2b 	 equal=1540 	 total=3360 	 percentage=45.83333333333333
iteration=1703 	 commit=c220ef254f326866016930ac9c1c2b430fcb11ea 	 equal=1542 	 total=3362 	 percentage=45.865556216537776
iteration=1704 	 commit=b8082c67943ea7ef7c115b86cffb0785da32d227 	 equal=1542 	 total=3364 	 percentage=45.83828775267539
iteration=1705 	 commit=f1b8626e021a11d2b649be69c563a2a9af210c84 	 equal=1544 	 total=3366 	 percentage=45.870469399881166
iteration=1706 	 commit=534aca90732c199e96057111272afbc22796ea60 	 equal=1546 	 total=3368 	 percentage=45.902612826603324
iteration=1707 	 commit=78f8a6abed64a1b9ad320587b614ee87bc7791ab 	 equal=1548 	 total=3370 	 percentage=45.93471810089021
iteration=1708 	 commit=c666833e4163a93451eab27c675af9ca82d11593 	 equal=1550 	 total=3372 	 percentage=45.96678529062871
iteration=1709 	 commit=9492eeb6af75d691a2131fa8481556b1ac86795c 	 equal=1550 	 total=3374 	 percentage=45.939537640782454
iteration=1710 	 commit=7a74c4071f001664c4383ea8e4e9d941bdb438b4 	 equal=1552 	 total=3376 	 percentage=45.97156398104265
iteration=1711 	 commit=ce0f124ae2a50c51cae32b8c4e7559a9223ea3d5 	 equal=1552 	 total=3378 	 percentage=45.944345766725874
iteration=1712 	 commit=06106d930b18a34c18e32734b73c212b852161a5 	 equal=1554 	 total=3380 	 percentage=45.97633136094675
iteration=1713 	 commit=04db8bd27db154e055a0d1715c0f81d4c37d6871 	 equal=1556 	 total=3382 	 percentage=46.00827912477824
iteration=1714 	 commit=1b0b9e14e25494dfc08bbb9fe7232c7fca0d7f32 	 equal=1558 	 total=3384 	 percentage=46.04018912529551
iteration=1715 	 commit=12bf632489587df9da416ed8303fb8aefc26bdac 	 equal=1560 	 total=3386 	 percentage=46.07206142941524
iteration=1716 	 commit=0f35c2de35efa5689e4668b76a68c76de893fe7c 	 equal=1560 	 total=3388 	 percentage=46.04486422668241
iteration=1717 	 commit=90ace43c5bb52854b4fa1fdd224d0273b8fd6ff0 	 equal=1560 	 total=3390 	 percentage=46.017699115044245
iteration=1718 	 commit=c9bf96aa99059ce0216a75ae2868b79d6e21bc3d 	 equal=1562 	 total=3392 	 percentage=46.049528301886795
iteration=1719 	 commit=9f8fb7aae92268c9460434abd4d970f04a9af926 	 equal=1562 	 total=3394 	 percentage=46.02239245727755
iteration=1720 	 commit=1f8ab328f1440721fe7be7615a9d965a6e3d0439 	 equal=1564 	 total=3396 	 percentage=46.054181389870436
iteration=1721 	 commit=c1e90bb19003af9ddf7a1ea88399d9ce47db233f 	 equal=1564 	 total=3398 	 percentage=46.02707474985285
iteration=1722 	 commit=71645d9e76f9bb075ae9b6599d281b8382e86e67 	 equal=1565 	 total=3400 	 percentage=46.02941176470588
iteration=1723 	 commit=f9c7d61e36bb1fb0c77681b993fe5f4c2b1cd37e 	 equal=1567 	 total=3402 	 percentage=46.06114050558495
iteration=1724 	 commit=54a75cb091b0994290e6b398b98e3113cd61355a 	 equal=1569 	 total=3404 	 percentage=46.09283196239718
iteration=1725 	 commit=36f317d488d8ce6efb69db89a2eca09a98553ab5 	 equal=1571 	 total=3406 	 percentage=46.124486200822076
iteration=1726 	 commit=6c4eaf5642439d87dafa03391441bb3e7f3a98c4 	 equal=1571 	 total=3408 	 percentage=46.097417840375584
iteration=1727 	 commit=bcd89bc0abb2cc05d3dc428074bb24b450ab7cf0 	 equal=1573 	 total=3410 	 percentage=46.12903225806452
iteration=1728 	 commit=6ef17493c7d5344aba4278017724746e63659f7f 	 equal=1575 	 total=3412 	 percentage=46.16060961313013
iteration=1729 	 commit=0b4ad184b479e24b13b0453b89859b75b699b131 	 equal=1576 	 total=3414 	 percentage=46.162858816637375
iteration=1730 	 commit=20d89699b35397f23352d0e60a3e19da2ce6b410 	 equal=1577 	 total=3416 	 percentage=46.16510538641686
iteration=1731 	 commit=8bc5acb1c18e77e912b7d9caa7f73e6969d1dede 	 equal=1577 	 total=3418 	 percentage=46.13809245172615
iteration=1732 	 commit=004e3c10df0abda214f0c293f9e269fdd979c5ee 	 equal=1578 	 total=3420 	 percentage=46.14035087719298
iteration=1733 	 commit=155897f3cb88db5050b9d16dc50bfd8b660077b6 	 equal=1578 	 total=3422 	 percentage=46.113383985973115
iteration=1734 	 commit=eb1291f86260124071e12226294631ce685eaad6 	 equal=1578 	 total=3424 	 percentage=46.08644859813084
iteration=1735 	 commit=729e212f465d015959e5a64662593e5e3f8e4924 	 equal=1578 	 total=3426 	 percentage=46.05954465849387
iteration=1736 	 commit=e607d9c4a0057c390c59e306f6dc010aea2125ee 	 equal=1578 	 total=3428 	 percentage=46.032672112018666
iteration=1737 	 commit=1b5298ebb8d76b5eee11d9cccdfffcdceb5d064b 	 equal=1579 	 total=3430 	 percentage=46.034985422740526
iteration=1738 	 commit=d8346166d5150c1673379dcb3c658b9805f99764 	 equal=1579 	 total=3432 	 percentage=46.00815850815851
iteration=1739 	 commit=0735821ee03f9d83a9817450b12f45a502f51834 	 equal=1579 	 total=3434 	 percentage=45.98136284216657
iteration=1740 	 commit=b317ee3ecb939b91e1f8245177defaa59f8478b7 	 equal=1579 	 total=3436 	 percentage=45.9545983701979
iteration=1741 	 commit=664d166194bc0832fd446b354630c4c7994ae4e3 	 equal=1579 	 total=3438 	 percentage=45.92786503781268
iteration=1742 	 commit=5ef6a845d8872f5dbc5698260ab5e12391f01f76 	 equal=1579 	 total=3440 	 percentage=45.901162790697676
iteration=1743 	 commit=267228bb071016621c80fc8514927905164aaeea 	 equal=1580 	 total=3442 	 percentage=45.90354445090064
iteration=1744 	 commit=459f369145a9d8f638fe123425f0e2880487640e 	 equal=1582 	 total=3444 	 percentage=45.9349593495935
iteration=1745 	 commit=e8b82c4239da638ae77dfab07faaff33af4af1cc 	 equal=1582 	 total=3446 	 percentage=45.90829947765525
iteration=1746 	 commit=c0e87eda688351b3caf222e5525f75a3190fd87c 	 equal=1582 	 total=3448 	 percentage=45.88167053364269
iteration=1747 	 commit=322f8a453664fbad65c4b998034adf8df2ac0bea 	 equal=1582 	 total=3450 	 percentage=45.85507246376812
iteration=1748 	 commit=af4d5f31705dcfd65319da430f87744b5c1f3616 	 equal=1582 	 total=3452 	 percentage=45.828505214368484
iteration=1749 	 commit=0281c02b9a1cd776c45ca1fd2f5eeea15f6827a6 	 equal=1583 	 total=3454 	 percentage=45.83092067168501
iteration=1750 	 commit=1b65f9eb1beef0d1a41a4d59c89e4acd193a1a3f 	 equal=1583 	 total=3456 	 percentage=45.804398148148145
iteration=1751 	 commit=da349184c61034ac5818efe90d426de6af2c74d7 	 equal=1583 	 total=3458 	 percentage=45.77790630422209
iteration=1752 	 commit=877dcec7e2357991d79508a2aefc39d1510bf235 	 equal=1583 	 total=3460 	 percentage=45.7514450867052
iteration=1753 	 commit=37d2aa88409429397a6c8801b34213f6eded8e1e 	 equal=1583 	 total=3462 	 percentage=45.72501444251878
iteration=1754 	 commit=e4f4cbddd11ae6386985879187007fa5add43624 	 equal=1583 	 total=3464 	 percentage=45.698614318706696
iteration=1755 	 commit=adb7cac1b787b35c4f5d25e0441e459ab92d0469 	 equal=1583 	 total=3466 	 percentage=45.672244662435084
iteration=1756 	 commit=6b37df791731e40837fa1eba86ae740650431438 	 equal=1583 	 total=3468 	 percentage=45.64590542099193
iteration=1757 	 commit=d6a3dc3ebbc97fcdd3c45028b5741f4b99fc0279 	 equal=1583 	 total=3470 	 percentage=45.61959654178674
iteration=1758 	 commit=599e28433268ceaa933cf2a2492c81da4418e207 	 equal=1583 	 total=3472 	 percentage=45.59331797235023
iteration=1759 	 commit=a231de883b438af1807726fab4265ecf4689cf50 	 equal=1583 	 total=3474 	 percentage=45.56706966033391
iteration=1760 	 commit=2c629fefe2b2b1e2663521beeac432c808afe7c7 	 equal=1583 	 total=3476 	 percentage=45.54085155350978
iteration=1761 	 commit=0053966d3ec5b5c4eb6480417b2c8a8ccd910964 	 equal=1583 	 total=3478 	 percentage=45.51466359976998
iteration=1762 	 commit=8dfe3fb37ec01e35eb22a0932fe708bc9b78cb4f 	 equal=1583 	 total=3480 	 percentage=45.48850574712643
iteration=1763 	 commit=b4f0e2b27a0880801c7af0c82fe17894797511b2 	 equal=1585 	 total=3482 	 percentage=45.519816197587595
iteration=1764 	 commit=450a8a54e080b5bb80533b1777b3b670bea1f27a 	 equal=1586 	 total=3484 	 percentage=45.52238805970149
iteration=1765 	 commit=1750c0155762e75d0a80ab55b50d1bfd172c2430 	 equal=1586 	 total=3486 	 percentage=45.49627079747562
iteration=1766 	 commit=fb4629eb4b1787332b88b330da16353e5ade7b4d 	 equal=1586 	 total=3488 	 percentage=45.47018348623853
iteration=1767 	 commit=943a465d7b76b26de83d2038226c72bcf619c29f 	 equal=1587 	 total=3490 	 percentage=45.47277936962751
iteration=1768 	 commit=f821faa1795c1b25104d84e9f5a7e8ad218baa61 	 equal=1588 	 total=3492 	 percentage=45.47537227949599
iteration=1769 	 commit=a76c8fbd50a3a5cbe0487158e9d2b325e596d2c6 	 equal=1588 	 total=3494 	 percentage=45.44934172867773
iteration=1770 	 commit=e35fdb1448b7860d697b9c2ec8bda49c7a8a3ae5 	 equal=1588 	 total=3496 	 percentage=45.4233409610984
iteration=1771 	 commit=bb25c0d46f1f0e037805f0c6dde07f3ea9c9320c 	 equal=1588 	 total=3498 	 percentage=45.39736992567181
iteration=1772 	 commit=b8cf8b04cbd1c0c5643cc77ed7b0b60525ecf080 	 equal=1588 	 total=3500 	 percentage=45.371428571428574
iteration=1773 	 commit=10a3dc2a9c92349e498ea36bb342b821dcfc9d76 	 equal=1588 	 total=3502 	 percentage=45.345516847515704
iteration=1774 	 commit=96e7bc19ffcaf46d4cb69660ed040c09d46815d6 	 equal=1588 	 total=3504 	 percentage=45.31963470319635
iteration=1775 	 commit=9c0c538e8d1aa39cd136cfb8fe0fbfe1def5174d 	 equal=1588 	 total=3506 	 percentage=45.2937820878494
iteration=1776 	 commit=18f376c0dff184851b3ee4c05c40b4ee2c21da8c 	 equal=1588 	 total=3508 	 percentage=45.26795895096921
iteration=1777 	 commit=19d3993f3f40b5113141d5a55acea307c174f1d3 	 equal=1588 	 total=3510 	 percentage=45.24216524216524
iteration=1778 	 commit=9a8d33246601dbd2bea98bb3404596848f71162a 	 equal=1588 	 total=3512 	 percentage=45.21640091116173
iteration=1779 	 commit=1bc71245fa88dc23dc355f926f50f04896739fff 	 equal=1589 	 total=3514 	 percentage=45.21912350597609
iteration=1780 	 commit=68c5977980a60b2fbac0a5938e697cf09f37b0a2 	 equal=1589 	 total=3516 	 percentage=45.193401592719
iteration=1781 	 commit=14adecb9693345b7e3baa6dee05f5c88dde7952c 	 equal=1589 	 total=3518 	 percentage=45.167708925525865
iteration=1782 	 commit=71bb82bdecccc235e15255635cab2c31cce58e0e 	 equal=1589 	 total=3520 	 percentage=45.14204545454545
iteration=1783 	 commit=b245154fdebc9a78db163bc95959c6c8f5b4126f 	 equal=1589 	 total=3522 	 percentage=45.11641113003975
iteration=1784 	 commit=86777478387577aee8242eb2f11932041e87eff5 	 equal=1589 	 total=3524 	 percentage=45.09080590238366
iteration=1785 	 commit=97caec070090d112d4fb5b63dc433a34e214c7e5 	 equal=1590 	 total=3526 	 percentage=45.09359047078843
iteration=1786 	 commit=7e2189377bfaa0594e25eaba26aca47bea59f315 	 equal=1590 	 total=3528 	 percentage=45.06802721088435
iteration=1787 	 commit=fef32ba463a225618a967c541d939fd69e02f2dd 	 equal=1590 	 total=3530 	 percentage=45.04249291784703
iteration=1788 	 commit=3b9d8025dbdfcfac94ede20b05d86d177393cde7 	 equal=1590 	 total=3532 	 percentage=45.016987542468854
iteration=1789 	 commit=0e3b18a48c3907a49c51a0ceded6078a2fd790eb 	 equal=1591 	 total=3534 	 percentage=45.019807583474815
iteration=1790 	 commit=c75500bf6b2af4b9a26467ce55d1f2879e916b79 	 equal=1591 	 total=3536 	 percentage=44.994343891402714
iteration=1791 	 commit=4ea7ac960d9ecb6a407d0e660312f5701d3dcd49 	 equal=1592 	 total=3538 	 percentage=44.99717354437535
iteration=1792 	 commit=c1164653bd8d6bcb7da1d959634f63592a393235 	 equal=1593 	 total=3540 	 percentage=45.0
iteration=1793 	 commit=a7154bcc6aba5429dc6cc024bd90dae2f1d2d0c1 	 equal=1593 	 total=3542 	 percentage=44.97459062676454
iteration=1794 	 commit=f966b9096d046aaee4891de11f74207218cc929b 	 equal=1593 	 total=3544 	 percentage=44.94920993227991
iteration=1795 	 commit=b228892adb01f978d5e6045e1e61741bca1950d2 	 equal=1594 	 total=3546 	 percentage=44.95205865764241
iteration=1796 	 commit=67be3708cc4dea9e03f5d0ce5b0214fff35748f2 	 equal=1595 	 total=3548 	 percentage=44.95490417136415
iteration=1797 	 commit=c758fc980834882528eeae82568494e46d189cc5 	 equal=1596 	 total=3550 	 percentage=44.95774647887324
iteration=1798 	 commit=07318f3899248f67a58148b29a9555ff47a1b083 	 equal=1596 	 total=3552 	 percentage=44.932432432432435
iteration=1799 	 commit=6b91d37a704fb2b6fa9529d859c366c331327ab9 	 equal=1596 	 total=3554 	 percentage=44.90714687675858
iteration=1800 	 commit=c9650369c5dd74812db515d986ded898b9002ae4 	 equal=1597 	 total=3556 	 percentage=44.91001124859393
iteration=1801 	 commit=f279778fe0aca610cdecb70d0a714bbaa08b0d22 	 equal=1598 	 total=3558 	 percentage=44.91287240022485
iteration=1802 	 commit=ea72a3f3dc1619482ab2502dc50fe628600f38b5 	 equal=1598 	 total=3560 	 percentage=44.8876404494382
iteration=1803 	 commit=aa39d079dc3b68b0a3512408706d053d664d557d 	 equal=1598 	 total=3562 	 percentage=44.862436833239755
iteration=1804 	 commit=db73587c566f8e50f03b24628e8948a558ee7039 	 equal=1598 	 total=3564 	 percentage=44.837261503928175
iteration=1805 	 commit=76820f5ab932a9ed18913bc7d1a452ddf060c133 	 equal=1598 	 total=3566 	 percentage=44.81211441390914
iteration=1806 	 commit=ffb0daefda688564c1456f4b8b3f5a715d228cdc 	 equal=1598 	 total=3568 	 percentage=44.78699551569507
iteration=1807 	 commit=f47936af75088c55a19fe6b1a67128fcc3f57b08 	 equal=1599 	 total=3570 	 percentage=44.78991596638656
iteration=1808 	 commit=60ec88b3ca5f109b3532dbf2f36df66aed2d7bbf 	 equal=1600 	 total=3572 	 percentage=44.79283314669653
iteration=1809 	 commit=e0fb18040378659c98fedb4bdaff6a903ddd095b 	 equal=1600 	 total=3574 	 percentage=44.76776720761052
iteration=1810 	 commit=86991adb172fd55decdc72ec6fc34d41b19beafa 	 equal=1600 	 total=3576 	 percentage=44.742729306487696
iteration=1811 	 commit=62c7a6a135aa8c70f638bac9b41a11c4e69c8452 	 equal=1600 	 total=3578 	 percentage=44.71771939631079
iteration=1812 	 commit=6e2de368f620d2e459a4cfe6533a8c29fae6d8c9 	 equal=1600 	 total=3580 	 percentage=44.6927374301676
iteration=1813 	 commit=8d715bfc7c3610b823721dc26368728795baa2fe 	 equal=1601 	 total=3582 	 percentage=44.69570072585148
iteration=1814 	 commit=f5fb32bd4b64040dc0f9b9e1555dabce804ba566 	 equal=1601 	 total=3584 	 percentage=44.67075892857143
iteration=1815 	 commit=0318e1667c7b137493f22be61b835eb914f68fa9 	 equal=1602 	 total=3586 	 percentage=44.67373117679866
iteration=1816 	 commit=3ca2d43b7ddcca08bc026c6564f89ffbe0dde506 	 equal=1602 	 total=3588 	 percentage=44.64882943143812
iteration=1817 	 commit=58e056c4b15f262b7715f8061d6885eb80044d0d 	 equal=1602 	 total=3590 	 percentage=44.62395543175487
iteration=1818 	 commit=a6c2eb671f08beb682e086d5f6791fdb78906a7c 	 equal=1602 	 total=3592 	 percentage=44.59910913140312
iteration=1819 	 commit=083bfa59378be1c008cb6543f7e9bebde29a4079 	 equal=1602 	 total=3594 	 percentage=44.574290484140235
iteration=1820 	 commit=942a426f2844b66758b6b443234c3686d61420cc 	 equal=1602 	 total=3596 	 percentage=44.54949944382648
iteration=1821 	 commit=bf03344ad26b1227b5052420feabe062441c02ed 	 equal=1602 	 total=3598 	 percentage=44.52473596442468
iteration=1822 	 commit=31c3832b996acbf04ea833e304d7d21ac4533a57 	 equal=1602 	 total=3600 	 percentage=44.5
iteration=1823 	 commit=2c0a0b07fdb2c76487ca4af7b2f50da9904c6c23 	 equal=1602 	 total=3602 	 percentage=44.4752915047196
iteration=1824 	 commit=ace7ca3e0dd1570ef6804c0f054742b2996b9b9f 	 equal=1602 	 total=3604 	 percentage=44.450610432852386
iteration=1825 	 commit=3b8634e744aa5ba3b317fd3378ba07a438826827 	 equal=1603 	 total=3606 	 percentage=44.453688297282305
iteration=1826 	 commit=91079d4f482b35f190a4f2bbd9f4fb6a8ad7c2a2 	 equal=1603 	 total=3608 	 percentage=44.429046563192905
iteration=1827 	 commit=6169bfb1ecd289a8235be0b8884a550f5d1ad926 	 equal=1603 	 total=3610 	 percentage=44.40443213296399
iteration=1828 	 commit=0868c499a9f5f37f8df5c9fef03c37496b40fc8a 	 equal=1603 	 total=3612 	 percentage=44.37984496124031
iteration=1829 	 commit=dbe330678766d1260d7f595d238e90aeae1194d6 	 equal=1603 	 total=3614 	 percentage=44.35528500276702
iteration=1830 	 commit=224dda4d292a097866f109a9d2cec4b3ba78eb97 	 equal=1603 	 total=3616 	 percentage=44.33075221238938
iteration=1831 	 commit=0c0c368fed70c1db64ce04b135fd5b060a1f0653 	 equal=1603 	 total=3618 	 percentage=44.30624654505252
iteration=1832 	 commit=e7f59e39a0aca2a8a363fc0edcf25fb5aaada7a5 	 equal=1603 	 total=3620 	 percentage=44.28176795580111
iteration=1833 	 commit=547f19cd420f2d579d921620545e6496adb6a9fb 	 equal=1604 	 total=3622 	 percentage=44.28492545554942
iteration=1834 	 commit=d1d8dea64db53fb151fede27efd5fd3308820a51 	 equal=1604 	 total=3624 	 percentage=44.260485651214125
iteration=1835 	 commit=127d0fe3a209b04fc9efb086d423bca4ba359dca 	 equal=1604 	 total=3626 	 percentage=44.23607280750138
iteration=1836 	 commit=c9e2dc7ea7e098875e6b93566bdb1d14451c3673 	 equal=1604 	 total=3628 	 percentage=44.21168687982359
iteration=1837 	 commit=921de21733816fc6cd66c70c7a4914fbfee924d6 	 equal=1604 	 total=3630 	 percentage=44.18732782369146
iteration=1838 	 commit=083139775fd4ee8dd073347bb0e2835aab334444 	 equal=1606 	 total=3632 	 percentage=44.218061674008815
iteration=1839 	 commit=784bf432bffadf654b213caa21ec95fafb963299 	 equal=1608 	 total=3634 	 percentage=44.24876169510182
WARNING: Could not compile fuzz targets!
iteration=1840 	 commit=07b8f838b3d8859a3ad34a3140bb24475bd6ac2c 	 equal=1608 	 total=3634 	 percentage=44.24876169510182
WARNING: Could not compile fuzz targets!
iteration=1841 	 commit=2e750862ed5cba42fba2c6dd953820445d9c64cb 	 equal=1608 	 total=3634 	 percentage=44.24876169510182
WARNING: Could not compile fuzz targets!
iteration=1842 	 commit=030c6123c42813818fbb94717d301d4723671545 	 equal=1608 	 total=3634 	 percentage=44.24876169510182
WARNING: Could not compile fuzz targets!
iteration=1843 	 commit=62ed50c649670423136a49ae0fc39a6d314336a7 	 equal=1608 	 total=3634 	 percentage=44.24876169510182
WARNING: Could not compile fuzz targets!
iteration=1844 	 commit=18cc4c3006695bbebd1d99d953d555a0bb3a3a65 	 equal=1608 	 total=3634 	 percentage=44.24876169510182
WARNING: Could not compile fuzz targets!
iteration=1845 	 commit=75cba9a1434c991534795d9185d7b755d9ed288c 	 equal=1608 	 total=3634 	 percentage=44.24876169510182
WARNING: Could not compile fuzz targets!
iteration=1846 	 commit=ccf5fbf898a27b02085b7b0707e5f59bee443fb3 	 equal=1608 	 total=3634 	 percentage=44.24876169510182
WARNING: Could not compile fuzz targets!
iteration=1847 	 commit=85e43288159804c57b3168fa95f955c41040bd29 	 equal=1608 	 total=3634 	 percentage=44.24876169510182
WARNING: Could not compile fuzz targets!
iteration=1848 	 commit=d5701be9c7daaf097698c0db57e004c4782450ee 	 equal=1608 	 total=3634 	 percentage=44.24876169510182
