nohup: ignoring input
iteration=0 	 commit=8426d9b4d4df1da3c5b2d759e509ae1c50a86667 	 equal=0 	 total=0 	 percentage=0.0
iteration=1264 	 commit=578433176865773ddd4c935f0a936c2a897826b3 	 equal=209 	 total=772 	 percentage=27.072538860103627
iteration=1265 	 commit=88a9e51f3431548833772207242f9c804fb8e44d 	 equal=210 	 total=773 	 percentage=27.166882276843467
iteration=1266 	 commit=8b5940e7ca6a1233b81d850411261c22f2a7a657 	 equal=210 	 total=774 	 percentage=27.131782945736433
iteration=1267 	 commit=1a3656e56eb1c873a4d74661eb44c96c07d662c1 	 equal=210 	 total=775 	 percentage=27.09677419354839
iteration=1268 	 commit=542b6cfc02d57e66db7afc23a1d8350ae189e3c6 	 equal=210 	 total=776 	 percentage=27.061855670103093
iteration=1269 	 commit=6f6fd96e3bd2cc1f61291717aee9d89ea0180cd4 	 equal=210 	 total=777 	 percentage=27.027027027027028
iteration=1270 	 commit=35a6aad0d745d3acb9d5feb895f84a05ae8bf5ba 	 equal=210 	 total=778 	 percentage=26.99228791773779
iteration=1271 	 commit=23f0ff95177eda2e0a80e3a48562cc6837705735 	 equal=210 	 total=779 	 percentage=26.957637997432606
iteration=1272 	 commit=355037528c8c0896c5e643bb724f8d686c6322ad 	 equal=210 	 total=780 	 percentage=26.923076923076923
iteration=1273 	 commit=9e68c047ae809608f53245e0e0f0b76f30b27c0f 	 equal=210 	 total=781 	 percentage=26.888604353393085
iteration=1274 	 commit=e9d86eddf348fb8a9852782a4a4b17c594a5c556 	 equal=210 	 total=782 	 percentage=26.854219948849106
iteration=1275 	 commit=11aefa447827972064e2d51b6c5ce3a3aede01cf 	 equal=210 	 total=783 	 percentage=26.81992337164751
iteration=1276 	 commit=5ebdd326b625f32d34ac4036a97d7c565499eaf8 	 equal=211 	 total=784 	 percentage=26.913265306122447
iteration=1277 	 commit=84db17b6fc366b26eca33d4d5f6b3a204518e9dd 	 equal=211 	 total=785 	 percentage=26.878980891719745
iteration=1278 	 commit=456806f25c239bf36039fc2742547547cc55fbb1 	 equal=212 	 total=786 	 percentage=26.97201017811705
iteration=1279 	 commit=c98f195eb930422be2829f78696fb4bf79b93677 	 equal=212 	 total=787 	 percentage=26.937738246505717
iteration=1280 	 commit=4d696c45b9710e4b3d2eb65a0ebef79766937a4a 	 equal=212 	 total=788 	 percentage=26.903553299492383
iteration=1281 	 commit=36715ab7c1176366cf73ed3e599fcd963d98fcdb 	 equal=212 	 total=789 	 percentage=26.869455006337134
iteration=1282 	 commit=e966e5379195a3414c0e8f6be6e25052702305ff 	 equal=213 	 total=790 	 percentage=26.962025316455694
iteration=1283 	 commit=c4eff10322f5e1e8213c9004f8b91c3c7bd36e3f 	 equal=213 	 total=791 	 percentage=26.927939317319847
iteration=1284 	 commit=8a0acf0898fc9bd990fc10275e72c89a6ca829a6 	 equal=213 	 total=792 	 percentage=26.89393939393939
iteration=1285 	 commit=e2be310a85df0b8eb5c406aa0397088a66b98c47 	 equal=213 	 total=793 	 percentage=26.86002522068096
iteration=1286 	 commit=17159b491c98e7da79b413d8b0ca770a1af116f3 	 equal=213 	 total=794 	 percentage=26.82619647355164
iteration=1287 	 commit=0aa32fa0cbe8d9fea52e0311d09225b37697e085 	 equal=213 	 total=795 	 percentage=26.79245283018868
iteration=1288 	 commit=8927c143175f02084c93a39392d2b58d3a4fb5f4 	 equal=213 	 total=796 	 percentage=26.758793969849247
iteration=1289 	 commit=3e977f02ac1ec62c012c5ceb8de4420285630290 	 equal=213 	 total=797 	 percentage=26.72521957340025
iteration=1290 	 commit=a73da6112d4c6f20abf634cb68f89fe31fb9037c 	 equal=213 	 total=798 	 percentage=26.691729323308273
iteration=1291 	 commit=6a5d87771fa28c8337c5e10f4a0c4364dbeb37e9 	 equal=213 	 total=799 	 percentage=26.65832290362954
iteration=1292 	 commit=15e8405731c18f96e926e66dbd692fcefbb724ab 	 equal=213 	 total=800 	 percentage=26.625
iteration=1293 	 commit=fd1672ba989d14273e9ba429518913d4a926ef6d 	 equal=213 	 total=801 	 percentage=26.591760299625467
iteration=1294 	 commit=1ddb251d86713b03b39250a27b268fcc8c8e3c6d 	 equal=213 	 total=802 	 percentage=26.55860349127182
iteration=1295 	 commit=f8daddba506112cafdc980a4935e46cf358e37c1 	 equal=213 	 total=803 	 percentage=26.525529265255294
iteration=1296 	 commit=e58ef8d0bbd2f4fc873cd40218922f9a25de4c2e 	 equal=213 	 total=804 	 percentage=26.492537313432834
iteration=1297 	 commit=e3b9569e046f679d142cfdfca544cf1a58e80149 	 equal=213 	 total=805 	 percentage=26.459627329192546
iteration=1298 	 commit=8b66040e34bb0890bd2627247579a5cf182108d1 	 equal=213 	 total=806 	 percentage=26.426799007444167
iteration=1299 	 commit=965993da071ff38f14ec49f42ef989d66d717c64 	 equal=213 	 total=807 	 percentage=26.394052044609666
iteration=1300 	 commit=5a5a834975d135054e803b90711fcb9deb6511b8 	 equal=213 	 total=808 	 percentage=26.361386138613863
iteration=1301 	 commit=45c430eac04b070a996437b79e40656942a4c7d4 	 equal=213 	 total=809 	 percentage=26.328800988875155
iteration=1302 	 commit=27d9219cf3649a195fdf7a2211efcb704cf3bffc 	 equal=213 	 total=810 	 percentage=26.296296296296294
iteration=1303 	 commit=12bd01c56710d957e28bea41aab9f9b98182e72b 	 equal=213 	 total=811 	 percentage=26.263871763255242
iteration=1304 	 commit=626124d2d8ae582c3444a9e0e11b09f31dc098ff 	 equal=213 	 total=812 	 percentage=26.231527093596057
iteration=1305 	 commit=5018104a60671d7b37bf1fc64c70b73753d76c65 	 equal=213 	 total=813 	 percentage=26.199261992619927
iteration=1306 	 commit=ec11d132db52703e7b131ce56ad9dba3154bc363 	 equal=213 	 total=814 	 percentage=26.16707616707617
iteration=1307 	 commit=06dc893f88641e1df6a455c1f24ecaf9ce484d8d 	 equal=214 	 total=815 	 percentage=26.25766871165644
iteration=1308 	 commit=a09bd5961594dad90ffc381bf93c288e7322c2b7 	 equal=214 	 total=816 	 percentage=26.225490196078432
iteration=1309 	 commit=42ff788e53ecffdd6741ca4da63fdedb220178d7 	 equal=214 	 total=817 	 percentage=26.193390452876375
iteration=1310 	 commit=1bd70a8e40a8600658c706d5f171138e9b902aba 	 equal=214 	 total=818 	 percentage=26.161369193154034
iteration=1311 	 commit=ef83457427cdb2d9f29d94177131db8e6e2eb606 	 equal=214 	 total=819 	 percentage=26.129426129426133
iteration=1312 	 commit=4833fb8273bf2017bb6c27c9aba571d40b4a5086 	 equal=215 	 total=820 	 percentage=26.21951219512195
iteration=1313 	 commit=77e7ebca0ab70a7ff00179099a0383314420b2af 	 equal=216 	 total=821 	 percentage=26.30937880633374
iteration=1314 	 commit=6d5324f92f0a6e0bb19b2482c437652e3c2f82c0 	 equal=216 	 total=822 	 percentage=26.277372262773724
iteration=1315 	 commit=4fe11ae232e37045feaaf08d72a5414fca463c1c 	 equal=216 	 total=823 	 percentage=26.24544349939247
iteration=1316 	 commit=c549d4fe64c48ab645740e6d12c69c91250fad3d 	 equal=216 	 total=824 	 percentage=26.21359223300971
iteration=1317 	 commit=ddff6ecf305e6da4f275b473ef6b66811848a3c6 	 equal=216 	 total=825 	 percentage=26.181818181818183
iteration=1318 	 commit=6b630c0fa0e81ce8c259ab9945604803f04fac3d 	 equal=216 	 total=826 	 percentage=26.150121065375302
iteration=1319 	 commit=1a6ef098b0edbb495afb8cfe4e4cdb434eed50a6 	 equal=216 	 total=827 	 percentage=26.118500604594924
WARNING: Could not compile fuzz targets!
iteration=1320 	 commit=5388aa9fc0185b5d7a852e679484e26ba53e5d4d 	 equal=216 	 total=827 	 percentage=26.118500604594924
iteration=1321 	 commit=b123a88673fcf37ebfcc8ea866a3d27da6cdf82e 	 equal=216 	 total=828 	 percentage=26.08695652173913
iteration=1322 	 commit=ffa43df3cd0593a3fb92fe0411a81a9ae6eb3c1d 	 equal=216 	 total=829 	 percentage=26.05548854041013
iteration=1323 	 commit=9c4398de8f334ffaeb805450f158f89db8fd53c0 	 equal=216 	 total=830 	 percentage=26.024096385542165
iteration=1324 	 commit=a0d4f0fc8aba2bb0a3ba6f49f2a0f1153e4435ba 	 equal=216 	 total=831 	 percentage=25.992779783393498
iteration=1325 	 commit=68616c6669f6029d96cb9c683f81d652274d4df2 	 equal=216 	 total=832 	 percentage=25.961538461538463
iteration=1326 	 commit=e98ba351cebaec72f56acceddd82338cc37c3265 	 equal=216 	 total=833 	 percentage=25.930372148859544
iteration=1327 	 commit=cbe4998bc29d5b98636f39cad5812c77a4fc2d77 	 equal=216 	 total=834 	 percentage=25.899280575539567
iteration=1328 	 commit=0172c9552cb3e93d75ddf07ede874293b7313104 	 equal=216 	 total=835 	 percentage=25.868263473053894
iteration=1329 	 commit=3d4913f7030e3b805de880aa1059d16fc92a8350 	 equal=217 	 total=836 	 percentage=25.95693779904306
iteration=1330 	 commit=c27ef1b79c5063e87efe81ef5915b23e59a47aa4 	 equal=217 	 total=837 	 percentage=25.925925925925924
iteration=1331 	 commit=4422b9747253a065da560e6d24388c9fd98c6223 	 equal=218 	 total=838 	 percentage=26.014319809069214
iteration=1332 	 commit=2f02d264e987c74c1619a1d9f70efc87b2369886 	 equal=218 	 total=839 	 percentage=25.98331346841478
iteration=1333 	 commit=037a70dfea9de66e8d27c8d3ce2ed9f159a1b094 	 equal=218 	 total=840 	 percentage=25.952380952380956
iteration=1334 	 commit=8f961da3dbf8c45389d1431e6dff8e44e41f1a57 	 equal=218 	 total=841 	 percentage=25.921521997621877
iteration=1335 	 commit=5c46b7b8cf3a71cce5572b1fca84542e24723efd 	 equal=218 	 total=842 	 percentage=25.890736342042754
iteration=1336 	 commit=a2c094fe2d78ccbe900cddbd7df783d9115192a6 	 equal=218 	 total=843 	 percentage=25.86002372479241
iteration=1337 	 commit=f767f29d87d847d6a8d82a696d09569489e12642 	 equal=219 	 total=844 	 percentage=25.9478672985782
iteration=1338 	 commit=675530c4d8be0b240f81e7f8cf147f42a3205b49 	 equal=220 	 total=845 	 percentage=26.035502958579883
iteration=1339 	 commit=ab964ad7c64d0ff355b061ec045a27126b34aa29 	 equal=221 	 total=846 	 percentage=26.12293144208038
WARNING: Could not compile fuzz targets!
iteration=1340 	 commit=ef789d4161b6f2b6c28c28c71268a591e9ec6d42 	 equal=221 	 total=846 	 percentage=26.12293144208038
iteration=1341 	 commit=b390d7c168ac85f5cef85b6a2a5716e5fde388a8 	 equal=221 	 total=847 	 percentage=26.092089728453367
iteration=1342 	 commit=218f3584618ec5700c1e2a39f6f5734c3480b59b 	 equal=222 	 total=848 	 percentage=26.179245283018872
iteration=1343 	 commit=bf06e22b6a8415adc6970adfea84d3b236425c90 	 equal=222 	 total=849 	 percentage=26.148409893992934
WARNING: Could not compile fuzz targets!
iteration=1344 	 commit=d99ffa920dadc8ff9ef8cade2436e26d8fa9a6b2 	 equal=222 	 total=849 	 percentage=26.148409893992934
iteration=1345 	 commit=2771050dfa0fe6b2b679a9f91749a1ab19cfe7dd 	 equal=222 	 total=850 	 percentage=26.11764705882353
iteration=1346 	 commit=e1daf10e4cb4276725db1bda8cdf0e3c893f1094 	 equal=222 	 total=851 	 percentage=26.08695652173913
iteration=1347 	 commit=115fa770091881d27bf265c61078dd80f17fd1a0 	 equal=222 	 total=852 	 percentage=26.056338028169012
iteration=1348 	 commit=561030c211a8de6b46554fca4df13925b38a4758 	 equal=222 	 total=853 	 percentage=26.025791324736225
iteration=1349 	 commit=5336cc9d6a431fb32b511ae4980cbd68789cec02 	 equal=222 	 total=854 	 percentage=25.995316159250585
iteration=1350 	 commit=fdd137276b73eec65545f8240e155df2072c8882 	 equal=222 	 total=855 	 percentage=25.964912280701753
iteration=1351 	 commit=a8aede68c749c554ef5368f31550812f7a9a345a 	 equal=222 	 total=856 	 percentage=25.934579439252335
iteration=1352 	 commit=c7859a046ded0eaca74a4412b03fc657d6d9ab4d 	 equal=222 	 total=857 	 percentage=25.90431738623104
iteration=1353 	 commit=4a248836746a0942c6f923ad0265c87ba85a3d35 	 equal=222 	 total=858 	 percentage=25.874125874125873
iteration=1354 	 commit=97378326412b8e39ff2e0b839d5fad085dbc57ea 	 equal=222 	 total=859 	 percentage=25.84400465657741
iteration=1355 	 commit=8b45d9806aec534d7b0b788da887c4b421c5395d 	 equal=222 	 total=860 	 percentage=25.813953488372093
iteration=1356 	 commit=be52f784d90a4a84a45a8c8474d2a8989b64f3a3 	 equal=222 	 total=861 	 percentage=25.78397212543554
iteration=1357 	 commit=144afa4d476c8a510ea93f02dd19dc20ce5e6c16 	 equal=223 	 total=862 	 percentage=25.870069605568446
iteration=1358 	 commit=007f66408db5b8c54f97909e5d5027f1454544e0 	 equal=223 	 total=863 	 percentage=25.840092699884128
iteration=1359 	 commit=48c745a611888ab1e163cf184fbf5ae2ae743dad 	 equal=224 	 total=864 	 percentage=25.925925925925924
iteration=1360 	 commit=3a044de5a1df82ed5d76f2c5afdf79677c92800f 	 equal=224 	 total=865 	 percentage=25.89595375722543
iteration=1361 	 commit=7d514af0bc95b75d7a162331b0e4c1fd7d20c9c7 	 equal=224 	 total=866 	 percentage=25.86605080831409
iteration=1362 	 commit=f61ceee70822259725a335ccaaa323416296a6c1 	 equal=224 	 total=867 	 percentage=25.836216839677046
iteration=1363 	 commit=5aeb57f11f2499050907d2ce1d27f66006e226c4 	 equal=224 	 total=868 	 percentage=25.806451612903224
iteration=1364 	 commit=493b3fdd6505bc5e97acfbd9e1596b45d9033f11 	 equal=224 	 total=869 	 percentage=25.776754890678944
iteration=1365 	 commit=315c5bf7b7ce65e8a12d1d6e9a5a027307a31b89 	 equal=224 	 total=870 	 percentage=25.74712643678161
iteration=1366 	 commit=607be77ec8d2b6062077772a55831a5aca16fb2d 	 equal=224 	 total=871 	 percentage=25.71756601607348
iteration=1367 	 commit=0d745ed04c93e907e9f2bd8c21ce1ca27bba9b6a 	 equal=224 	 total=872 	 percentage=25.688073394495415
iteration=1368 	 commit=3d1c6730daac6d2d0f33f3ed2372c235b6cf5286 	 equal=224 	 total=873 	 percentage=25.658648339060708
iteration=1369 	 commit=66b7b9b58294961bc07efe6ac4651663772c0e93 	 equal=225 	 total=874 	 percentage=25.74370709382151
iteration=1370 	 commit=8ef9117924709b0ce013b5f5d2db5bb7fe41b987 	 equal=225 	 total=875 	 percentage=25.71428571428571
iteration=1371 	 commit=ea69f17d989784f75433eb69de0ad2dbe6c7195a 	 equal=225 	 total=876 	 percentage=25.684931506849317
iteration=1372 	 commit=420cc62facc5b49d0aebfb9be7ddfe911d77ff97 	 equal=225 	 total=877 	 percentage=25.65564424173318
iteration=1373 	 commit=1a3ebc203a04a4b312d1692d41eeda7035ea0eef 	 equal=225 	 total=878 	 percentage=25.626423690205012
iteration=1374 	 commit=2d5e2212d4cbf755d509913917f7db36e530385a 	 equal=226 	 total=879 	 percentage=25.71103526734926
iteration=1375 	 commit=da4811238ab48446545621389cb07051982a8279 	 equal=226 	 total=880 	 percentage=25.681818181818183
iteration=1376 	 commit=f96872a534f1d10788d5607d634cc77e25a887ff 	 equal=227 	 total=881 	 percentage=25.76617480136209
iteration=1377 	 commit=738b3b64afd6b06d1de6d71caae9a3122c74a5a5 	 equal=227 	 total=882 	 percentage=25.736961451247165
iteration=1378 	 commit=363b525c23126c167e89c688e835c54ab7ef30d1 	 equal=227 	 total=883 	 percentage=25.70781426953567
iteration=1379 	 commit=469daa16eeb2b894781ab6d6364a6d1d31db558e 	 equal=228 	 total=884 	 percentage=25.791855203619914
iteration=1380 	 commit=7707f3e7c3eea95551255f7dafa6ff918d3cf23a 	 equal=228 	 total=885 	 percentage=25.76271186440678
iteration=1381 	 commit=16f8e449244f313e4e8b185948b363fd38a2f795 	 equal=228 	 total=886 	 percentage=25.733634311512414
iteration=1382 	 commit=2f5f77788fc96b4f729d4d1e1f1a37e8d9458456 	 equal=228 	 total=887 	 percentage=25.70462232243517
iteration=1383 	 commit=ed795d5ff4cc76195aa24ec4c0a50a2e5b835c81 	 equal=228 	 total=888 	 percentage=25.675675675675674
iteration=1384 	 commit=282d67d8fcd3b06e21d27f3acb8f9efdd992c937 	 equal=228 	 total=889 	 percentage=25.646794150731157
iteration=1385 	 commit=114d10cbc599e848bd28f5b454ec4f8f823dce37 	 equal=228 	 total=890 	 percentage=25.617977528089884
iteration=1386 	 commit=9f3f5b6f4106966eb68f9c54dca9653bf3539bf9 	 equal=229 	 total=891 	 percentage=25.701459034792368
iteration=1387 	 commit=a39489194edf4c16642fc8518aa0017090a082f8 	 equal=229 	 total=892 	 percentage=25.672645739910315
iteration=1388 	 commit=a3addae03634794b841b6c8c4dd8ff83542d8896 	 equal=229 	 total=893 	 percentage=25.64389697648376
iteration=1389 	 commit=ad40bb1181d08821af6789147a28aa8370533d11 	 equal=229 	 total=894 	 percentage=25.615212527964204
iteration=1390 	 commit=80fe8504f5d7be0a3ddf939981bf4b18266861b6 	 equal=229 	 total=895 	 percentage=25.58659217877095
iteration=1391 	 commit=e9763842134ac807262e3b86d5f40d25a8d69f1b 	 equal=229 	 total=896 	 percentage=25.558035714285715
iteration=1392 	 commit=68f4ccdd00edac2a1b02878f0ef6fa32e8893857 	 equal=229 	 total=897 	 percentage=25.52954292084727
iteration=1393 	 commit=342a9365996d5f2018602e7650262adaf72bcb52 	 equal=229 	 total=898 	 percentage=25.501113585746104
iteration=1394 	 commit=901da539e51e252bdd6dcfb428b8b473db5e7abc 	 equal=229 	 total=899 	 percentage=25.472747497219135
iteration=1395 	 commit=197e249433027e72e5d4ef1a13c4edc6c24bca6c 	 equal=229 	 total=900 	 percentage=25.444444444444443
iteration=1396 	 commit=2aff75f58eb202dbf245787f2ae98c43124724f4 	 equal=229 	 total=901 	 percentage=25.41620421753607
iteration=1397 	 commit=cd12410195e092f966db2c9e524c2cd5fd09fa1a 	 equal=229 	 total=902 	 percentage=25.388026607538805
iteration=1398 	 commit=c5bb3643ab28d5309971f1960dd5222b9c81fd3a 	 equal=229 	 total=903 	 percentage=25.359911406423034
iteration=1399 	 commit=5ff1c18a715b842a6146a6a07d99c84f48cac999 	 equal=229 	 total=904 	 percentage=25.331858407079643
iteration=1400 	 commit=99ac4a260fc1bf958515c1816d866852194493f2 	 equal=229 	 total=905 	 percentage=25.303867403314918
iteration=1401 	 commit=fa7e77fd38e49f1da179f2811df3ac17c3e2ccfe 	 equal=229 	 total=906 	 percentage=25.275938189845476
iteration=1402 	 commit=f69e0ade19af4d997f52c03881362a6961383487 	 equal=229 	 total=907 	 percentage=25.24807056229327
iteration=1403 	 commit=99a1c06ea34c823e7692deac3a23fec4831d8f79 	 equal=229 	 total=908 	 percentage=25.220264317180618
iteration=1404 	 commit=93e28031de81efacb7f84b142f57d5c2cdf4744e 	 equal=229 	 total=909 	 percentage=25.192519251925194
iteration=1405 	 commit=de84b3fecb9eb96f2d65bb754851dba8d815bb6d 	 equal=229 	 total=910 	 percentage=25.164835164835164
iteration=1406 	 commit=054179c2ffb108eb0c6535bed6288f70217c96ab 	 equal=229 	 total=911 	 percentage=25.13721185510428
iteration=1407 	 commit=986c11daa66b6f0004f878bcbb9deaf5edbe15ee 	 equal=229 	 total=912 	 percentage=25.109649122807014
iteration=1408 	 commit=c6c41e85b2992bba41cac23ac8bab32e29553e84 	 equal=230 	 total=913 	 percentage=25.191675794085434
iteration=1409 	 commit=87c930676f4aef54054024b73a245a24747aa163 	 equal=230 	 total=914 	 percentage=25.164113785557984
iteration=1410 	 commit=11e762dbcd5400b2d53af51cd21ac681f25b9585 	 equal=231 	 total=915 	 percentage=25.245901639344265
iteration=1411 	 commit=5c9cb5f0b108435204d03f5b282dff8a18665b4b 	 equal=231 	 total=916 	 percentage=25.218340611353714
iteration=1412 	 commit=fed236ca7fa066a51aae352968c5a916175b3716 	 equal=231 	 total=917 	 percentage=25.190839694656486
iteration=1413 	 commit=295f7ac04e68ebd49908d9a188488e7b44912585 	 equal=231 	 total=918 	 percentage=25.163398692810457
WARNING: Could not compile fuzz targets!
iteration=1414 	 commit=6318de80d3329a627ebeae706b661a73d94e708e 	 equal=231 	 total=918 	 percentage=25.163398692810457
iteration=1415 	 commit=5715de344fbb32763995621913cbb3b0455a1fc4 	 equal=231 	 total=919 	 percentage=25.13601741022851
iteration=1416 	 commit=c86b9da02276652a22426b2a5a194ba1f070fcf4 	 equal=231 	 total=920 	 percentage=25.108695652173914
iteration=1417 	 commit=a4c6dcf999ddea865e295ea34926a838a1f97b61 	 equal=231 	 total=921 	 percentage=25.0814332247557
iteration=1418 	 commit=3f78de256e5759669460c6fa14455303762f2f53 	 equal=231 	 total=922 	 percentage=25.054229934924077
iteration=1419 	 commit=d764cc552251fc69207c1bb4b34d3a6a5b7020c6 	 equal=231 	 total=923 	 percentage=25.02708559046587
iteration=1420 	 commit=ffa96d988d60f31591014fe417c27e44fc3116d1 	 equal=231 	 total=924 	 percentage=25.0
iteration=1421 	 commit=6a24bd17a8203394405005c1d63d08f0c7c25a27 	 equal=231 	 total=925 	 percentage=24.972972972972972
iteration=1422 	 commit=1cce3e6842fd76099b1973dabd8504566610f068 	 equal=231 	 total=926 	 percentage=24.946004319654428
iteration=1423 	 commit=0b04c561f5c08600831f3bb6126b062658d434b1 	 equal=231 	 total=927 	 percentage=24.919093851132686
iteration=1424 	 commit=90b0ac6495cb5b4f06b795bef3da346a55581284 	 equal=231 	 total=928 	 percentage=24.892241379310345
iteration=1425 	 commit=de3b1c9b53d74de4f22fe75b801cc57e1ba2840e 	 equal=231 	 total=929 	 percentage=24.865446716899893
